"","V1","V2"
"1419","BU01180521","0.706773765987189"
"1420","BU01180530","0.565988294617552"
"1421","BU01180531","0.847475047722774"
"1422","BU01180532","0.5431649759193"
"1423","BU01180540","0.577057264229913"
"1424","BU01180541","0.462424525879984"
"1425","BU01180542","1.07003190082145"
"1426","BU01180550","0.545619457505285"
"1427","BU01180551","0.556011193066943"
"1428","BU01180560","0.531886092486962"
"1429","BU01180561","0.479848666648414"
"1430","BU01180570","0.582384408882086"
"1431","BU01180571","0.673826456737891"
"1432","BU01180580","1.13887253094968"
"1433","BU01180581","0.882002450384586"
"1434","BU01180590","0.790238088267967"
"1435","BU01180591","0.814040948857624"
"1436","BU01180600","0.537951783951963"
"1437","BU01180601","0.678429326008683"
"1438","BU01180602","0.743759121573892"
"1439","BU01180603","1.23016174121484"
"1440","BU01180610","0.6054593220885"
"1441","BU01180621","0.665079878716785"
"1442","BU01180622","0.418033366035672"
"1443","BU01180623","0.473820547715967"
"1444","BU01180624","0.464649356153566"
"1445","BU01180625","0.478119414473002"
"1446","BU01180626","0.546706526878089"
"1447","BU01190000","0.566331960538078"
"1448","BU01190001","0.459493929133552"
"1449","BU01190002","0.486150033875262"
"1450","BU01190003","0.573327965743199"
"1451","BU01190004","0.499600598299705"
"1452","BU01190005","0.474407735715924"
"1453","BU01190006","0.741088323899274"
"1454","BU01190007","0.781745062401787"
"1455","BU01190008","0.547145221183301"
"1456","BU01190009","0.537141267233816"
"1457","BU01190010","0.537214137803918"
"1458","BU01190100","0.433810401614645"
"1459","BU01190101","0.927030726786736"
"1460","BU01190102","0.793699593734203"
"1461","BU01190103","0.475962349486497"
"1462","BU01190104","0.479525253052314"
"1463","BU01190109","0.427097804247309"
"1464","BU01190200","0.524790098801428"
"1465","BU01190209","0.699943878135029"
"1466","BU01400000","0.447746431000876"
"1467","BU01400001","0.653128041829301"
"1468","BU01400002","0.39364415823407"
"1469","BU01400003","0.448015879043877"
"1470","BU01400004","0.419122432284037"
"1471","BU01400005","0.416112390590081"
"1472","BU01400006","0.40620468084852"
"1473","BU01400007","0.397057230183781"
"1474","BU01400008","0.374017694174667"
"1475","BU01400009","0.423074813885065"
"1476","BU01400100","0.574566379378342"
"1477","BU01400101","0.383245171952795"
"1478","BU01400102","0.544331022681952"
"1479","BU01400103","0.498649639572081"
"1480","BU01400104","0.61093986957656"
"1481","BU01400105","0.318429902213919"
"1482","BU01400107","0.356581456816191"
"1483","BU01400108","0.343860443323373"
"1484","BU01400109","0.330544755830795"
"1485","BU01400200","0.694294201695868"
"1486","BU01400209","0.417644432079916"
"1487","BU01400300","0.401869922017127"
"1488","BU01400301","0.586603458890147"
"1489","BU01400302","0.47165663325088"
"1490","BU01400303","0.41794813813514"
"1491","BU01400304","0.412173533054377"
"1492","BU01400305","0.61475874205473"
"1493","BU01400306","0.457539369600928"
"1494","BU01400307","0.366564577097816"
"1495","BU01400308","0.339450406869483"
"1496","BU01400309","0.388473064719448"
"1497","BU01400400","0.76394631218757"
"1498","BU01400401","0.446572024914278"
"1499","BU01400402","0.402242059626179"
"1500","BU01400403","0.743241174398811"
"1501","BU01400404","0.601970501405674"
"1502","BU01400405","0.317353149453487"
"1503","BU01400406","0.347211330556998"
"1504","BU01400407","0.396215556120974"
"1505","BU01400408","0.370735122059582"
"1506","BU01400409","0.341866790873978"
"1507","BU01411000","0.824491575035965"
"1508","BU01411001","0.837959864014853"
"1509","BU01411002","0.557117252697986"
"1510","BU01411003","0.481886459352054"
"1511","BU01411100","0.466102569935597"
"1512","BU01411101","0.519558335817482"
"1513","BU01411102","0.367213022914982"
"1514","BU01411103","0.497296346421436"
"1515","BU01411104","0.171743644081759"
"1516","BU01411105","0.405020482167349"
"1517","BU01411106","0.356627423683422"
"1518","BU01411109","0.767058391769688"
"1519","BU01411200","0.624209458499139"
"1520","BU01411201","0.552741913852693"
"1521","BU01411202","0.568018048248788"
"1522","BU01411209","0.728186581671805"
"1523","BU01411300","0.625104998043078"
"1524","BU01411301","0.488017980141559"
"1525","BU01411302","0.488719116591179"
"1526","BU01411303","0.354209990684686"
"1527","BU01411309","0.610423412599572"
"1528","BU01411400","0.318232095990979"
"1529","BU01411401","0.774523811566556"
"1530","BU01411402","0.662767601209939"
"1531","BU01411403","0.524125198645272"
"1532","BU01411404","0.521690957351366"
"1533","BU01411405","0.897072831239741"
"1534","BU01411406","0.83866896219773"
"1535","BU01411409","0.836019104437063"
"1536","BU01411500","0.390470505237028"
"1537","BU01411501","0.351063729863359"
"1538","BU01411502","0.351967178599499"
"1539","BU01411503","0.541032313270004"
"1540","BU01411600","0.549279054615039"
"1541","BU01411601","0.383160936906327"
"1542","BU01411602","0.66703973774297"
"1543","BU01411603","0.340430171251187"
"1544","BU01411604","0.723282489128713"
"1545","BU01411605","0.413243559872494"
"1546","BU01411700","0.613586242159457"
"1547","BU01411701","0.529444029607462"
"1548","BU01411702","0.717953746795428"
"1549","BU01411703","0.686032162062882"
"1550","BU01411709","1.17538381650622"
"1551","BU01411800","0.529496223791564"
"1552","BU01411801","0.444329268767013"
"1553","BU01411802","0.517366766206878"
"1554","BU01411803","0.530309313645421"
"1555","BU01411804","0.457290838812463"
"1556","BU01411805","0.427431450422373"
"1557","BU01411806","0.515451314049965"
"1558","BU01411900","0.611126844244602"
"1559","BU01411901","0.62856055848898"
"1560","BU01411902","0.450482279901057"
"1561","BU01411903","0.415892593943129"
"1562","BU01411904","0.649232984352536"
"1563","BU01411905","0.473039245923253"
"1564","BU01411906","0.401036190552605"
"1565","BU01411907","0.344628891750562"
"1566","BU01411908","0.531832496368318"
"1567","BU01411909","0.618456790438415"
"1568","BU01411910","1.17004833651516"
"1569","BU01412000","0.689434243048188"
"1570","BU01412001","0.631944951591522"
"1571","BU01412002","0.548713847507286"
"1572","BU01412009","0.534568930649121"
"1573","BU01412100","0.555718211144484"
"1574","BU01412109","0.824340200669364"
"1575","BU01470000","0.626352744783699"
"1576","BU01470001","0.523535398019497"
"1577","BU01470002","0.521254809263032"
"1578","BU01470003","0.640139010702142"
"1579","BU01470004","0.575794421974795"
"1580","BU01470005","0.593442979100456"
"1581","BU01470006","0.530111576963506"
"1582","BU01470007","0.529472968489886"
"1583","BU01470008","0.549900794451372"
"1584","BU01470009","0.865338157794177"
"1585","BU01470100","0.881199416490251"
"1586","BU01470101","0.889322526534616"
"1587","BU01470102","0.814326524208551"
"1588","BU01470105","1.10912832074107"
"1589","BU01470106","0.855729481163233"
"1590","BU01480000","0.589285886057348"
"1591","BU01480001","0.93237626973985"
"1592","BU01480002","0.616094430071821"
"1593","BU01480003","0.311483912100665"
"1594","BU01480004","0.774074082416141"
"1595","BU01480005","0.463186494541973"
"1596","BU01480006","0.816601869965071"
"1597","BU01480007","0.426044363327802"
"1598","BU01480008","0.528046312278991"
"1599","BU01480100","0.496027830397368"
"1600","BU01480104","0.673318293598311"
"1601","BU01480105","0.516339146391097"
"1602","BU01480106","1.11337724597863"
"1603","BU01480107","1.30281525982671"
"1604","BU01480108","1.27508315775882"
"1605","BU01480109","0.892805920383773"
"1606","BU01480200","0.648770253172766"
"1607","BU01480209","0.699094010360774"
"1608","BU01480300","1.4274948566632"
"1609","BU01480309","0.763430182336724"
"1610","BU01480409","0.465182878482189"
"1611","BU01480509","0.597165587354011"
"1612","BU01480600","0.728148469457411"
"1613","BU01480606","0.544076915924766"
"1614","BU01480607","0.543531810424666"
"1615","BU01480608","0.566396023295113"
"1616","BU01480609","0.544199987300347"
"1617","BU01480700","0.542881159352416"
"1618","BU01480701","0.439783571755721"
"1619","BU01480705","0.499023031249656"
"1620","BU01480706","0.466190111597192"
"1621","BU01480707","0.418109493119878"
"1622","BU01480708","0.452997826879483"
"1623","BU01480709","0.447673125019091"
"1624","BU01500000","1.0168767909295"
"1625","BU01500001","0.992337442383108"
"1626","BU01500002","1.27586765867853"
"1627","BU01500003","1.62247322461993"
"1628","BU01500004","0.798148286675102"
"1629","BU01500005","1.01793967770101"
"1630","BU01500009","1.0153785394597"
"1631","BU01500100","0.462345631592939"
"1632","BU01500101","0.58770102072799"
"1633","BU01500102","1.01387571483705"
"1634","BU01500103","1.08974381294869"
"1635","BU01500104","0.948293035767043"
"1636","BU01500105","0.465027052639089"
"1637","BU01500200","1.32243173198951"
"1638","BU01500201","0.490785799088781"
"1639","BU01500202","0.585025779101801"
"1640","BU01500203","0.58088304952016"
"1641","BU01500204","0.510147516129037"
"1642","BU01500205","0.611211956326267"
"1643","BU01500206","1.01332797079361"
"1644","BU01500300","1.09326029950116"
"1645","BU01500301","0.986873685617865"
"1646","BU01500400","0.843699064067754"
"1647","BU01500401","0.507880984880036"
"1648","BU01500402","0.655977690310347"
"1649","BU01500403","0.4560131839007"
"1650","BU01500404","0.737246490596383"
"1651","BU01500500","0.490341008044142"
"1652","BU01500501","0.52689550454477"
"1653","BU01500600","1.04235010992228"
"1654","BU01500601","0.956728655279233"
"1655","BU01500602","1.10606264351344"
"1656","BU01500603","0.699444067253188"
"1657","BU01500604","0.617205445927766"
"1658","BU01500605","0.866648633750938"
"1659","BU01500700","0.432479509843119"
"1660","BU01500701","0.638562703196914"
"1661","BU01500702","0.565908465950227"
"1662","BU01500703","0.404888045899777"
"1663","BU01500704","0.403246243803774"
"1664","BU01500705","0.653809997541242"
"1665","BU01500706","0.622830112222364"
"1666","BU01500707","0.608675957433415"
"1667","BU01500708","0.66279192789013"
"1668","BU01500709","1.04520939986823"
"1669","BU01500800","1.1354824183058"
"1670","BU01500801","0.434050727092992"
"1671","BU01500802","0.439415527772277"
"1672","BU01500803","0.658315118678985"
"1673","BU01500804","0.564818515824533"
"1674","BU01500805","0.936775664679554"
"1675","BU01500806","0.537422897028255"
"1676","BU01500807","0.48730865134402"
"1677","BU01500808","1.37044212562242"
"1678","BU01500809","0.994076869454621"
"1679","BU01500900","1.04333125173299"
"1680","BU01500901","1.11176520109057"
"1681","BU01500902","1.47506959305932"
"1682","BU01500903","1.001902689169"
"1683","BU01500904","1.0437307744746"
"1684","BU01500905","0.969504249062975"
"1685","BU01500906","0.650380347455158"
"1686","BU01500907","1.31756535142913"
"1687","BU01500908","1.00231994578603"
"1688","BU01501000","0.717164726038274"
"1689","BU01501001","0.771438205811351"
"1690","BU01501002","0.622930345332969"
"1691","BU01501003","0.771062411882251"
"1692","BU01530000","0.901178847881381"
"1693","BU01530001","0.732386452522555"
"1694","BU01530002","0.734665086329027"
"1695","BU01530003","0.830579493933179"
"1696","BU01530004","0.812616518827817"
"1697","BU01530005","0.836001077453078"
"1698","BU01530006","0.536222031972836"
"1699","BU01530007","0.957774158829929"
"1700","BU01530008","0.735010918582833"
"1701","BU01530100","0.687355491902023"
"1702","BU01530101","0.764564635720008"
"1703","BU01530102","0.660069123256315"
"1704","BU01530103","0.744636796963508"
"1705","BU01530104","0.991423341017891"
"1706","BU01530105","1.02620628257325"
"1707","BU01530106","1.11184455845612"
"1708","BU01530200","0.737346606656443"
"1709","BU01530201","0.624595652412097"
"1710","BU01530202","0.528006523275527"
"1711","BU01530203","0.462138329027041"
"1712","BU01530204","0.437516728699279"
"1713","BU01530205","0.441185721466171"
"1714","BU01530206","0.522434517757851"
"1715","BU01530207","0.581611469742829"
"1716","BU01530208","0.607957854816572"
"1717","BU01530300","0.57557919251981"
"1718","BU01530301","0.595229447852255"
"1719","BU01530400","1.0616514461838"
"1720","BU01530401","0.978917933270202"
"1721","BU01530402","0.978763675865199"
"1722","BU01530403","0.712005487242054"
"1723","BU01530404","0.854078011342386"
"1724","BU01530405","1.39902622539767"
"1725","BU01530406","1.24961353689781"
"1726","BU01530500","0.763667745468722"
"1727","BU01530501","0.850696208036932"
"1728","BU01530502","0.761196150267646"
"1729","BU01530503","1.29877052097336"
"1730","BU01530600","1.01341543309738"
"1731","BU01530601","1.1608007247112"
"1732","BU01530602","0.72411607286966"
"1733","BU01530603","0.627597690230266"
"1734","BU01530604","0.474991026537467"
"1735","BU01530605","0.984629062674357"
"1736","BU01530606","0.598958143110393"
"1737","BU01530607","0.789930951471302"
"1738","BU01530608","0.634967613455494"
"1739","BU01530609","0.755808840796433"
"1740","BU01530700","0.779929604177421"
"1741","BU01530701","0.874420459131404"
"1742","BU01530702","0.859626966927171"
"1743","BU01530703","1.02095205504484"
"1744","BU01530800","0.7172793880028"
"1745","BU01530801","0.55444087649731"
"1746","BU01530802","0.506331624318696"
"1747","BU01530803","0.477340675092219"
"1748","BU01530804","0.70673525984115"
"1749","BU01530805","0.874202326609606"
"1750","BU01530806","0.635292851300056"
"1751","BU01530807","0.819939270425093"
"1752","BU01530808","0.840341416925637"
"1753","BU01530900","1.16611744231666"
"1754","BU01530901","0.958865567892704"
"1755","BU01530902","1.39237189282644"
"1756","BU01530903","1.42891512415367"
"1757","BU01530904","1.089766822554"
"1758","BU01530905","1.13243876252322"
"1759","BU01530906","0.7806944691041"
"1760","BU01530907","1.13916493999419"
"1761","BU01530908","1.34260127365319"
"1762","BU01580001","0.52609504122326"
"1763","BU01580002","0.590097795263223"
"1764","BU01580003","0.458419112014947"
"1765","BU01580004","0.467718002392278"
"1766","BU01580010","0.991811219282087"
"1767","BU01580011","0.616652327659701"
"1768","BU01580020","0.581414277490873"
"1769","BU01580030","0.406870461813202"
"1770","BU01580040","0.49435942682133"
"1771","BU01580041","0.679581530127663"
"1772","BU01580050","0.533961867493984"
"1773","BU01580051","0.394569344636686"
"1774","BU01580052","0.53965523252563"
"1775","BU01580053","0.449569492126329"
"1776","BU01580060","0.67564877998823"
"1777","BU01580090","0.38272605247171"
"1778","BU01580091","0.597819906994438"
"1779","BU01580160","0.575090692881063"
"1780","BU01580170","1.0356414206608"
"1781","BU01580180","1.05271678285749"
"1782","BU01580190","0.758195272281384"
"1783","BU01580200","0.550631087052872"
"1784","BU01580290","0.603241758944027"
"1785","BU01580300","0.670408358295995"
"1786","BU01580390","0.932490401377388"
"1787","BU01580490","0.641029323355633"
"1788","BU01580590","0.701254169837793"
"1789","BU01580690","0.792386261048167"
"1790","BU01580900","0.572485342089564"
"1791","BU01600000","0.849188193789225"
"1792","BU01600001","0.561825004914925"
"1793","BU01600002","0.630355072986454"
"1794","BU01600003","0.82036520146264"
"1795","BU01600004","0.579611830655732"
"1796","BU01600005","0.821770939673388"
"1797","BU01600006","0.641447242686136"
"1798","BU01600007","0.666438762308346"
"1799","BU01600008","0.589928184506244"
"1800","BU01600107","0.716719303407115"
"1801","BU01600108","1.09928769125701"
"1802","BU01600109","1.11048741187376"
"1803","BU01600207","0.72641901958972"
"1804","BU01600208","0.59010132000424"
"1805","BU01600209","0.961536421684773"
"1806","BU01600307","0.597612599822024"
"1807","BU01600308","0.505448668199273"
"1808","BU01600309","0.574127851389369"
"1809","BU01600400","0.650936978595606"
"1810","BU01600401","0.756233835889124"
"1811","BU01600402","0.788815389764873"
"1812","BU01600407","0.680560325537616"
"1813","BU01600408","0.580592960870764"
"1814","BU01600409","0.703145304117692"
"1815","BU01600500","0.787890269961169"
"1816","BU01600501","0.540808253591818"
"1817","BU01600507","0.614843206932103"
"1818","BU01600508","0.624084642030662"
"1819","BU01600509","0.758445767243741"
"1820","BU01600600","0.663993175403723"
"1821","BU01600607","0.682295717828154"
"1822","BU01600608","0.707045100062457"
"1823","BU01600609","0.632316961259237"
"1824","BU01600700","0.687568758605616"
"1825","BU01600701","0.690693769063565"
"1826","BU01600702","0.914951792855672"
"1827","BU01600703","0.446334260472221"
"1828","BU01600707","0.616413880176202"
"1829","BU01600708","0.535120109935988"
"1830","BU01600709","0.615541659511673"
"1831","BU01600800","0.721758721834417"
"1832","BU01600801","0.502551703203024"
"1833","BU01600807","0.602638072632406"
"1834","BU01600808","0.588077854103926"
"1835","BU01600809","0.788674547538914"
"1836","BU01600900","0.698328319961468"
"1837","BU01600901","0.56374496300255"
"1838","BU01600908","0.623662191510215"
"1839","BU01600909","0.442646495460086"
"1840","BU01601000","0.595313449059325"
"1841","BU01601006","0.863616348917705"
"1842","BU01601007","0.829162588527559"
"1843","BU01601008","0.472941193503941"
"1844","BU01601009","0.52563919657386"
"1845","BU01601100","0.710071907328627"
"1846","BU01601101","0.524264380695417"
"1847","BU01601102","0.535336867629354"
"1848","BU01601103","0.857553600148729"
"1849","BU01601104","0.54375119713121"
"1850","BU01601105","0.696582792024098"
"1851","BU01601106","0.478340601273865"
"1852","BU01601107","0.477781680447271"
"1853","BU01601108","0.631072060542419"
"1854","BU01601109","0.585998211735334"
"1855","BU01601200","0.886787548786142"
"1856","BU01601201","0.878124578096327"
"1857","BU01601202","0.987293780960669"
"1858","BU01601203","0.525943870379285"
"1859","BU01601208","0.623471777058105"
"1860","BU01601209","0.580968277267615"
"1861","BU01630101","0.662755891378941"
"1862","BU01630102","0.720028515270351"
"1863","BU01630103","0.827467838991125"
"1864","BU01630104","0.645228480251554"
"1865","BU01630105","0.468554958293284"
"1866","BU01630106","0.501866642123522"
"1867","BU01630109","1.70636651934078"
"1868","BU01630201","2.43712258045088"
"1869","BU01630202","0.833801699302531"
"1870","BU01630203","1.0484350539645"
"1871","BU01630301","0.55530023163822"
"1872","BU01630302","0.461930410283608"
"1873","BU01630303","1.05925071754792"
"1874","BU01630304","0.890446223245674"
"1875","BU01630309","1.54603352786347"
"1876","BU01630401","0.301481758121432"
"1877","BU01630402","0.526681694909465"
"1878","BU01630403","1.04561492874047"
"1879","BU01630404","0.638529083886832"
"1880","BU01630405","0.494850917688272"
"1881","BU01630406","0.618084660974579"
"1882","BU01630407","0.543298932037684"
"1883","BU01630408","0.581819414810205"
"1884","BU01630409","0.793152882521208"
"1885","BU01630509","0.948216979057729"
"1886","BU01630510","0.681090495229566"
"1887","BU01630601","0.625027959397239"
"1888","BU01630602","0.508240649171982"
"1889","BU01630603","0.391100061449224"
"1890","BU01630604","0.420717948526491"
"1891","BU01630605","0.449496005192103"
"1892","BU01630609","0.810136925588002"
"1893","BU01630700","0.682246747071049"
"1894","BU01630709","1.24166577043302"
"1895","BU01630800","0.587880675368644"
"1896","BU01630809","0.609118335360134"
"1897","BU01630900","0.679480400730651"
"1898","BU01630909","0.468176708312216"
"1899","BU01640000","0.495606591344928"
"1900","BU01640001","0.621132859104521"
"1901","BU01640002","0.465249251344344"
"1902","BU01640100","0.612706529366767"
"1903","BU01640101","0.468442118889771"
"1904","BU01640102","0.60373398375119"
"1905","BU01640103","0.554793897562366"
"1906","BU01640200","0.538179378626362"
"1907","BU01640201","0.508465661228837"
"1908","BU01640202","0.412888008276885"
"1909","BU01640203","0.414583515597563"
"1910","BU01640204","0.653638533940608"
"1911","BU01640300","0.558768974777971"
"1912","BU01640301","0.550518778982169"
"1913","BU01640302","0.807296259101286"
"1914","BU01640303","0.550220150361611"
"1915","BU01640304","0.461765069532605"
"1916","BU01640305","0.418432906191458"
"1917","BU01640306","1.01813175086778"
"1918","BU01640307","0.371498256568588"
"1919","BU01640308","0.38728809941493"
"1920","BU01640309","0.661042900546617"
"1921","BU01640400","0.61161718660611"
"1922","BU01640401","0.487530694531712"
"1923","BU01640402","0.634749731916072"
"1924","BU01640403","0.458182059756685"
"1925","BU01640500","0.862156085150033"
"1926","BU01640501","0.498195330705047"
"1927","BU01640502","0.438453732297099"
"1928","BU01640503","0.823836985399643"
"1929","BU01640504","0.531664549674747"
"1930","BU01640505","0.770092101623477"
"1931","BU01640506","1.40484324986125"
"1932","BU01640600","0.652764935694119"
"1933","BU01640601","0.434250841744522"
"1934","BU01640602","0.497581493255721"
"1935","BU01640603","0.517452345660013"
"1936","BU01640604","0.605104310255536"
"1937","BU01640605","1.04109529453463"
"1938","BU01640606","0.694947099517154"
"1939","BU01640700","0.655839475831127"
"1940","BU01640701","0.70096259406226"
"1941","BU01640702","0.528376164326538"
"1942","BU01640703","0.628319154158787"
"1943","BU01640704","0.601570246103509"
"1944","BU01640705","0.637508268985614"
"1945","BU01640706","1.38049741641987"
"1946","BU01640800","0.702783536721002"
"1947","BU01640801","0.629133939120088"
"1948","BU01640802","0.545725853963173"
"1949","BU01640803","0.896551940709402"
"1950","BU01640804","0.455103766302004"
"1951","BU01640805","0.563165405437869"
"1952","BU01640900","0.700831778124454"
"1953","BU01640901","0.631457933799447"
"1954","BU01640902","0.984793214735167"
"1955","BU01640903","1.00085120577037"
"1956","BU01640904","1.17167730770522"
"1957","BU01640905","1.03372872748775"
"1958","BU01640906","0.973054429614964"
"1959","BU01640907","1.02929533694187"
"1960","BU01640909","0.967558827712913"
"1961","BU01660000","1.19011485705813"
"1962","BU01660001","0.744623687022569"
"1963","BU01660002","0.681314833002221"
"1964","BU01660003","0.456567718085554"
"1965","BU01660004","0.749245144087692"
"1966","BU01660005","0.415799771710572"
"1967","BU01660006","0.716887563760572"
"1968","BU01660007","0.390832529218137"
"1969","BU01660008","0.533534678231623"
"1970","BU01660009","0.545437039162569"
"1971","BU01660010","0.546603966218006"
"1972","BU01660011","0.711640516156505"
"1973","BU01660012","0.938398727974473"
"1974","BU01660015","0.570552494557183"
"1975","BU01660016","0.455444884232351"
"1976","BU01660017","0.550299451875876"
"1977","BU01660018","0.471123284107955"
"1978","BU01660019","0.375221904544645"
"1979","BU01660300","0.546653426613761"
"1980","BU01660301","0.44386249199669"
"1981","BU01660302","0.476385791731273"
"1982","BU01660303","0.503835896557433"
"1983","BU01660304","0.476370265363519"
"1984","BU01660305","0.476289944652121"
"1985","BU01660306","0.394090210711618"
"1986","BU01660307","0.535494223564958"
"1987","BU01660400","0.411717551722093"
"1988","BU01660401","0.435300636017683"
"1989","BU01660500","0.824103698816633"
"1990","BU01660501","0.4872020623957"
"1991","BU01660600","0.604366340449823"
"1992","BU01660700","0.39199733755622"
"1993","BU01660800","0.425295700238694"
"1994","BU01660900","0.368516677154692"
"1995","BU01680000","0.582467820988173"
"1996","BU01680001","0.543381695544198"
"1997","BU01680002","0.551213583511733"
"1998","BU01680009","1.0804200129212"
"1999","BU01680100","0.493911791645441"
"2000","BU01680109","0.671357249360296"
"2001","BU01680200","0.688911454109885"
"2002","BU01680209","0.741403070791125"
"2003","BU01680300","1.20689742416924"
"2004","BU01680308","1.70073395290609"
"2005","BU01680309","1.54183181069639"
"2006","BU01680400","0.585042889930439"
"2007","BU01680409","1.12371030959165"
"2008","BU01710000","0.995485146925222"
"2009","BU01710001","0.62697599156143"
"2010","BU01710002","0.590118495320639"
"2011","BU01710003","0.580624990133054"
"2012","BU01710004","0.542329019921683"
"2013","BU01710005","0.446070046896532"
"2014","BU01710007","0.783831775299421"
"2015","BU01710008","0.523325054798427"
"2016","BU01710009","0.417369790822506"
"2017","BU01710100","0.705113340995476"
"2018","BU01710109","0.501359364403891"
"2019","BU01710200","0.643701142903971"
"2020","BU01710209","0.435384984373826"
"2021","BU01710300","0.875888379911888"
"2022","BU01710309","0.564134200833155"
"2023","BU01710400","0.740831710848773"
"2024","BU01710409","0.405994123920837"
"2025","BU01710500","0.833864336997794"
"2026","BU01710509","0.42035212347855"
"2027","BU01710600","1.00558858987116"
"2028","BU01710609","0.411505652178955"
"2029","BU01710700","0.640718773522804"
"2030","BU01710709","0.393793930206095"
"2031","BU01710800","0.738179831353776"
"2032","BU01710801","0.83771682595845"
"2033","BU01710808","0.501855174976502"
"2034","BU01710809","0.407329552560738"
"2035","BU01710900","0.885879606250715"
"2036","BU01710909","0.531195833345616"
"2037","BU01730001","0.82638572697986"
"2038","BU01730002","0.892924319293074"
"2039","BU01730003","1.00360002897513"
"2040","BU01730004","0.690434513053864"
"2041","BU01730005","1.23340941362109"
"2042","BU01730006","1.97449962295369"
"2043","BU01730007","1.63566079248796"
"2044","BU01730008","0.674025495329887"
"2045","BU01730009","0.808091781785325"
"2046","BU01730010","1.16864669730452"
"2047","BU01730011","0.816974450552894"
"2048","BU01730017","1.12655836758758"
"2049","BU01730018","1.12052685431147"
"2050","BU01730019","2.01562061367342"
"2051","BU01750000","0.519603061317794"
"2052","BU01750001","0.667521881544699"
"2053","BU01750002","0.490470786187715"
"2054","BU01750003","1.54722145777946"
"2055","BU01750004","0.415243567047273"
"2056","BU01750005","0.566654876051567"
"2057","BU01750101","0.762477386160635"
"2058","BU01750102","0.732645976489421"
"2059","BU01750103","0.97955652603413"
"2060","BU01750104","0.99913189134966"
"2061","BU01750105","1.37446584754937"
"2062","BU01750106","1.41344822600385"
"2063","BU01750107","1.00865252075418"
"2064","BU01750108","1.05713054682031"
"2065","BU01750109","0.865038622818544"
"2066","BU01750200","1.44930036597949"
"2067","BU01750209","1.26425199769174"
"2068","BU01750300","0.586944047015664"
"2069","BU01750306","2.29194659843628"
"2070","BU01750307","1.05054480209418"
"2071","BU01750309","0.927177374319265"
"2072","BU01750400","0.716494334177962"
"2073","BU01750408","0.586845868057211"
"2074","BU01750409","0.993482611855226"
"2075","BU01750600","1.64155503361881"
"2076","BU01750607","0.457901529162037"
"2077","BU01750608","0.655780569757832"
"2078","BU01750609","0.667017689043712"
"2079","BU01770000","0.609112861811694"
"2080","BU01770001","0.432885166501792"
"2081","BU01770002","0.503333864405378"
"2082","BU01770003","0.561130177773867"
"2083","BU01770004","0.4380104744784"
"2084","BU01770005","0.574070801589569"
"2085","BU01770006","0.44760107346584"
"2086","BU01770007","0.470241748787095"
"2087","BU01770008","0.560921423792417"
"2088","BU01770100","0.55057862877062"
"2089","BU01770101","0.59877408525816"
"2090","BU01770102","0.563582249231505"
"2091","BU01770103","0.416557881542844"
"2092","BU01770104","0.595830394444989"
"2093","BU01770105","0.489414776066633"
"2094","BU01770106","0.504794902795319"
"2095","BU01770107","0.587104943033541"
"2096","BU01770109","0.793127369350256"
"2097","BU01770200","0.64075865315098"
"2098","BU01770209","0.914019379833036"
"2099","BU01770300","1.40184358009343"
"2100","BU01770308","0.549488515409344"
"2101","BU01770309","0.900794011268096"
"2102","BU01770400","1.30071124320044"
"2103","BU01770407","0.539663860824832"
"2104","BU01770408","0.559396150524121"
"2105","BU01770409","0.878807381300897"
"2106","BU01770500","0.650532261651612"
"2107","BU01770507","0.604745769948703"
"2108","BU01770508","0.697213717798258"
"2109","BU01770509","0.519364358363355"
"2110","BU01770600","0.628367507329158"
"2111","BU01770609","0.652480307887829"
"2112","BU01770800","0.683040404468735"
"2113","BU01770801","0.587593539157314"
"2114","BU01770802","0.53633437413549"
"2115","BU01770803","0.58278806463876"
"2116","BU01770806","0.648545360908029"
"2117","BU01770807","0.892293428500263"
"2118","BU01770808","0.804737625220773"
"2119","BU01770809","1.2642604027997"
"2120","BU01770900","0.636017228490522"
"2121","BU01770909","0.73588553850865"
"2122","BU01771000","0.604691906051715"
"2123","BU01771008","0.595598110702595"
"2124","BU01771009","0.785363697767849"
"2125","BU01800000","0.434087332311591"
"2126","BU01800001","0.610562344006068"
"2127","BU01800002","0.462568896783801"
"2128","BU01800003","0.511642621395083"
"2129","BU01800004","0.387187039864098"
"2130","BU01800005","0.443296356540824"
"2131","BU01800006","0.570680556682748"
"2132","BU01800007","0.565962344148601"
"2133","BU01800100","0.533451279914786"
"2134","BU01800101","0.511857605345806"
"2135","BU01800102","0.516237363585584"
"2136","BU01800206","0.446538034530948"
"2137","BU01800207","0.371435350541563"
"2138","BU01800208","0.35566191839349"
"2139","BU01800209","0.345282812153669"
"2140","BU01800305","0.470019014120272"
"2141","BU01800306","0.513823932744791"
"2142","BU01800307","0.450514644460782"
"2143","BU01800308","0.479340415071452"
"2144","BU01800309","0.437254953246425"
"2145","BU01800400","1.05433785275711"
"2146","BU01800409","0.944221429222989"
"2147","BU01800509","0.644006882344864"
"2148","BU01800609","0.502320764530587"
"2149","BU01800709","0.405002545924289"
"2150","BU01830000","0.792599005641267"
"2151","BU01830008","0.556406444067108"
"2152","BU01830009","0.785351686785761"
"2153","BU01830100","0.697093035556727"
"2154","BU01830109","0.695000600399709"
