"","BU_CODE","slope_angle"
"3016","BU02630301",0.0411088219987013
"3017","BU02630309",0.0659376783887758
"3018","BU02630400",0.0887845462838001
"3019","BU02630401",0.0670083374122264
"3020","BU02630408",0.0485806984122904
"3021","BU02630409",0.0371269185928101
"3022","BU02650000",NA
"3023","BU02650008",0.0381094463334748
"3024","BU02650009",NA
"3025","BU02670101",0.0846651406064142
"3026","BU02670102",0.0615207783970709
"3027","BU02670103",0.1184514019375
"3028","BU02670104",0.0592257642515703
"3029","BU02670105",0.143994989468048
"3030","BU02670106",0.0632451742516451
"3031","BU02670107",0.0592338174657153
"3032","BU02670108",0.0265062695956837
"3033","BU02670109",0.052751816561442
"3034","BU02670110",0.0383211546689477
"3035","BU02670111",0.0394408252663066
"3036","BU02670112",0.0265051448597707
"3037","BU02670113",0.0432159586608043
"3038","BU02670114",0.0527427797355438
"3039","BU02670201",0.14314579347085
"3040","BU02670202",0.11575879764267
"3041","BU02670203",0.114285546582619
"3042","BU02670204",0.0849358131497773
"3043","BU02670301",0.0419039770639391
"3044","BU02670302",0.0707877769632341
"3045","BU02670401",0.0372637022148714
"3046","BU02670402",0.0240665233252214
"3047","BU02670501",0.0359322051055179
"3048","BU02670502",0.0966948923376047
"3049","BU02670503",0.0892350636353846
"3050","BU02670504",0.0416239130909191
"3051","BU02680100",0.631663044835955
"3052","BU02680101",0.780154220384778
"3053","BU02680202",0.681233342680079
"3054","BU02680203",0.481206105733805
"3055","BU02680204",0.471681535169925
"3056","BU02680205",1.53550528079643
"3057","BU02680206",1.2065913974836
"3058","BU02680207",1.32691695418916
"3059","BU02680208",1.16564910111887
"3060","BU02680209",0.449822671678253
"3061","BU02680320",0.359663896139882
"3062","BU02680321",0.647432293836725
"3063","BU02680422",0.221706761973338
"3064","BU02680423",0.415536335779265
"3065","BU02680424",0.244455876713816
"3066","BU02680425",0.107556694359144
"3067","BU02680510",0.513466065653785
"3068","BU02680511",0.407068481039992
"3069","BU02680512",0.327121624198568
"3070","BU02680513",0.332242718649051
"3071","BU02680517",0.464894479906212
"3072","BU02680614",0.361579639267308
"3073","BU02680615",0.390959043947101
"3074","BU02680616",0.199323681474664
"3075","BU02680618",0.489521430835535
"3076","BU02680731",0.082977726956613
"3077","BU02680732",0.105876666798793
"3078","BU02680733",0.0904713517966195
"3079","BU02680734",0.0735455128135813
"3080","BU02680735",0.0264498040626134
"3081","BU02680736",0.0382613255957426
"3082","BU02680737",0.107328110379812
"3083","BU02680738",0.0147051915863565
"3084","BU02680739",0.05141555089934
"3085","BU02680840",0.0364199120966758
"3086","BU02680841",0.0729509322327579
"3087","BU02680842",0.0269099319906904
"3088","BU02680843",0.0522096773247404
"3089","BU02680847",0.0538138434620719
"3090","BU02680848",0.0264552600519715
"3091","BU02680849",0.0523349055899169
"3092","BU02680950",0.0614287191148588
"3093","BU02680960",0.0409524288137301
"3094","BU02680970",0.146488508372877
"3095","BU02690000",0.106937196911009
"3096","BU02690001",0.103987982468545
"3097","BU02690002",0.112426645478769
"3098","BU02690004",0.441138973217188
"3099","BU02690005",0.218589630623664
"3100","BU02690006",0.492956407327425
"3101","BU02690007",0.0622460592066223
"3102","BU02690008",0.303053393661388
"3103","BU02690009",0.520727633649353
"3104","BU02690100",0.470516496310662
"3105","BU02690101",0.54964093598022
"3106","BU02690102",0.335183575943068
"3107","BU02690103",0.329255483490174
"3108","BU02690104",0.205060222423557
"3109","BU02690105",0.156650338090371
"3110","BU02690106",0.104517965582024
"3111","BU02690107",0.714537831867787
"3112","BU02690108",0.0647793637004089
"3113","BU02690109",0.691256610175675
"3114","BU02690110",0.272655324722281
"3115","BU02690200",0.0342372301204034
"3116","BU02690201",0.00743878173313987
"3117","BU02690203",0.0134020250475409
"3118","BU02690208",0.0379989414046995
"3119","BU02690209",0.0761923363572293
"3120","BU02690210",0.0311514931142372
"3121","BU02730000",0.30432998849678
"3122","BU02730001",0.628532222365634
"3123","BU02730002",0.856809109519506
"3124","BU02730003",0.341312613133295
"3125","BU02730004",0.383494118262217
"3126","BU02730005",0.131221712521408
"3127","BU02730006",0.183642388988475
"3128","BU02730007",0.141170679724807
"3129","BU02730008",0.222298816226641
"3130","BU02730009",0.0594354174126832
"3131","BU02730100",0.460172693756981
"3132","BU02730108",0.399107936925212
"3133","BU02730109",0.476804480259909
"3134","BU02740000",0.54003303202594
"3135","BU02740001",0.252989673206334
"3136","BU02740002",0.314384080031635
"3137","BU02740006",0.193185139835
"3138","BU02740007",0.314100385374037
"3139","BU02740100",1.06046109512246
"3140","BU02740101",1.0740849820675
"3141","BU02740106",0.590845329192259
"3142","BU02740107",0.905141199315038
"3143","BU02740108",1.59813420357878
"3144","BU02740109",1.15939208132812
"3145","BU02740200",1.54588180986304
"3146","BU02740201",0.13417745853012
"3147","BU02740202",0.627352036316186
"3148","BU02740203",0.722408070517451
"3149","BU02740204",0.25936008926277
"3150","BU02740205",0.430916634951974
"3151","BU02740207",0.249658988173957
"3152","BU02740208",0.977580558288872
"3153","BU02740209",0.6267649055256
"3154","BU02750000",0.452885788993609
"3155","BU02750001",0.486088427667946
"3156","BU02750002",0.9861045624227
"3157","BU02750003",0.308801984232673
"3158","BU02750004",0.936437704034041
"3159","BU02750005",0.563288587098175
"3160","BU02750007",0.969689757489861
"3161","BU02750008",0.174254848001201
"3162","BU02750009",0.134528312469497
"3163","BU02750010",0.994798393762797
"3164","BU02750011",0.819285092963744
"3165","BU02750100",1.09811679675258
"3166","BU02750101",1.16364541204087
"3167","BU02750102",1.65246625360322
"3168","BU02750103",1.67094788040972
"3169","BU02750106",1.11228998069283
"3170","BU02750107",0.96769057203281
"3171","BU02750108",0.305629081011085
"3172","BU02750200",1.08372753422129
"3173","BU02750201",0.624165489425586
"3174","BU02750202",0.274484976124087
"3175","BU02750208",1.14010604492401
"3176","BU02750209",0.367390846439544
"3177","BU02770000",1.49429789408862
"3178","BU02770009",0.657879952871408
"3179","BU02790000",0.0712652944984696
"3180","BU02790008",0.0769601635394182
"3181","BU02790009",0.0655670826151315
"3182","BU02810000",2.48480834489337e-17
"3183","BU02810001",0.0383225072821738
"3184","BU02810002",0.0310899294397078
"3185","BU02810003",0.0584865569831233
"3186","BU02810004",0.076644980276037
"3187","BU02810005",0.054293089181907
"3188","BU02810006",0.0924420689106448
"3189","BU02810007",0.0736437966732072
"3190","BU02810008",0.0752676838451565
"3191","BU02810009",0.0425060951281801
"3192","BU02810100",0.0558272901430274
"3193","BU02810101",0.0864077805348093
"3194","BU02810102",0.0588914165865329
"3195","BU02810103",0.071503046801218
"3196","BU02810104",0.0633512965280757
"3197","BU02810105",0.0736493647652052
"3198","BU02810106",0.0493955689419446
"3199","BU02810107",0.0712453642442043
"3200","BU02810108",0.0503051739970365
"3201","BU02810109",0.105171395802897
"3202","BU02810200",0.025516122949429
"3203","BU02810201",0.0250127196000743
"3204","BU02810202",0.100228387508926
"3205","BU02810208",0.028893751289622
"3206","BU02810209",0.0328836894152706
"3207","BU02820000",2.23533509984578
"3208","BU02820001",2.0895574209461
"3209","BU02820002",2.32606590667952
"3210","BU02820003",0.0540037330491789
"3211","BU02820004",NA
"3212","BU02820005",0.0398968177398885
"3213","BU02820006",NA
"3214","BU02820007",NA
"3215","BU02820008",0.0478463990630497
"3216","BU02820009",NA
"3217","BU02850000",0.124843470851552
"3218","BU02850001",0.0688830659102307
"3219","BU02850002",0.0591935948192674
"3220","BU02850005",0.128072132628601
"3221","BU02850006",0.121043672849381
"3222","BU02850007",0.0860330604906513
"3223","BU02850008",0.273466124972469
"3224","BU02850009",0.0426356596626672
"3225","BU02850100",0.0655042185992571
"3226","BU02850101",0.105496915173224
"3227","BU02850102",0.104007730762672
"3228","BU02850103",0.0521011041170618
"3229","BU02850104",0.0412412807097092
"3230","BU02850105",0.0839458063398058
"3231","BU02850106",0.113581248179361
"3232","BU02850107",0.106480467984387
"3233","BU02850108",0.0392242316697415
"3234","BU02850109",0.0624966294231675
"3235","BU02850200",0.158818931803499
"3236","BU02850201",0.0466348884382733
"3237","BU02850202",0.134184324753865
"3238","BU02850203",0.0598298114754193
"3239","BU02850205",0.0679219799291563
"3240","BU02850206",0.0484661930455071
"3241","BU02850207",0.0880927531041416
"3242","BU02850208",0.123118853941206
"3243","BU02850209",0.130208981741444
"3244","BU02850300",0.12185112550025
"3245","BU02850301",0.0709418802938304
"3246","BU02850308",0.107638285827265
"3247","BU02850309",0.0794476787119976
"3248","BU02890000",0.305302642995536
"3249","BU02890001",0.216557297853753
"3250","BU02890002",0.672875361513642
"3251","BU02890003",0.128386569136624
"3252","BU02890004",0.176166252644462
"3253","BU02890005",0.33478927222401
"3254","BU02890006",0.581405642407129
"3255","BU02890007",0.176166252644462
"3256","BU02890100",0.798650013139588
"3257","BU02890105",0.825464386872329
"3258","BU02890106",0.0622068901150299
"3259","BU02890107",0.119073366768559
"3260","BU02890108",0.990714559867171
"3261","BU02890109",0.328017683338241
"3262","BU02930000",0.0364673944634123
"3263","BU02930001",0.0751635709563347
"3264","BU02930002",0.046553538980481
"3265","BU02930003",0.0668129224904509
"3266","BU02930004",0.0407827036860807
"3267","BU02930009",0.0461840122541107
"3268","BU02940000",0.0816660101161191
"3269","BU02940001",0.0980008872757416
"3270","BU02940002",0.170975821244181
"3271","BU02940003",0.103093759709726
"3272","BU02940004",0.0681944093294747
"3273","BU02940100",0.145267347330496
"3274","BU02940101",0.0720016204477132
"3275","BU02940102",0.0621798405712983
"3276","BU02940103",0.122129616021338
"3277","BU02940104",NA
"3278","BU02940105",0.089696968058519
"3279","BU02940106",NA
"3280","BU02940107",NA
"3281","BU02940108",0.348206521318324
"3282","BU02940109",0.215078817446962
"3283","BU02940120",0.165181577028864
"3284","BU02940121",NA
"3285","BU02960000",0.0525814441796726
"3286","BU02960001",0.0793559081032741
"3287","BU02960002",0.0588207469724416
"3288","BU02960003",0.0199339386432163
"3289","BU02960004",0.0693569758293616
"3290","BU02960005",0.126683345200055
"3291","BU02960006",0.0925733461442942
"3292","BU02960007",0.0672721848535437
"3293","BU02960008",0.0427886645166816
"3294","BU02960009",0.0580137720713043
"3295","BU02960100",0.0594788663491478
"3296","BU02960101",0.0408662667148772
"3297","BU02960102",0.0711171265942707
"3298","BU02960103",0.0703857352862146
"3299","BU02960104",0.108336121857397
"3300","BU02960105",0.0725717586557685
"3301","BU02960109",0.0890947955846266
"3302","BU02960200",0.0864061035231556
"3303","BU02960201",0.114629800411546
"3304","BU02960202",0.0588599657730519
"3305","BU02960203",0.126591317877779
"3306","BU02960204",0.0147149962962033
"3307","BU02960207",0.0790940501672461
"3308","BU02960208",0.0624146743596192
"3309","BU02960209",0.0515237579640134
"3310","BU02960300",0.0471371585172463
"3311","BU02960308",0.0402801527633032
"3312","BU02960309",0.0394113659565338
"3313","BU02970000",0.0726161022943202
"3314","BU02970001",0.111055715437942
"3315","BU02970002",0.117657040620939
"3316","BU02970007",0.0679030160790588
"3317","BU02970008",0.0647623457793928
"3318","BU02970009",0.0682197767985657
"3319","BU02970100",0.0382680931160793
"3320","BU02970101",0.0147032337944309
"3321","BU02970102",0.0435864064992763
"3322","BU02970103",0.0264508938903206
"3323","BU02970104",0.0304191362230314
"3324","BU02970105",0.033499181492779
"3325","BU02970106",0.0347887670304297
"3326","BU02970107",0.0556533807145954
"3327","BU02970108",0.040286946024793
"3328","BU02970109",0.0596847851874023
"3329","BU02970200",0.0242148607756399
"3330","BU02970201",0.0198325455445547
"3331","BU02970202",0.0146993213549038
"3332","BU02970203",0.0640701784558188
"3333","BU02970204",0.040819520152637
"3334","BU02970207",0.0350525263832055
"3335","BU02970208",0.0312848149315976
"3336","BU02970209",0.0455663645015435
"3337","BU02970300",0.0499555532309173
"3338","BU02970301",0.0280212032829907
"3339","BU02970309",0.0368257347786846
"3340","BU02990000",0.0617552780509412
"3341","BU02990001",0.0442099704525397
"3342","BU02990002",0.0775307699273058
"3343","BU02990003",0.0702120747106367
"3344","BU02990004",0.0913428270501651
"3345","BU02990005",0.101815207736934
"3346","BU02990006",0.0933897355939902
"3347","BU02990007",0.111659682790906
"3348","BU02990008",0.0933869276126988
"3349","BU02990009",0.06784425385896
"3350","BU02990010",0.101419611184781
"3351","BU02990011",0.0864098003409415
"3352","BU02990012",0.0363425915613084
"3353","BU02990013",0.0643920829595431
"3354","BU02990014",0.0736733847910991
"3355","BU02990015",0.0561172754702816
"3356","BU02990017",0.0311421394860761
"3357","BU02990100",NA
"3358","BU02990101",NA
"3359","BU02990102",0.0650779422110074
"3360","BU02990103",NA
"3361","BU02990200",0.0381475010609482
"3362","BU02990201",0.0508200584077917
"3363","BU02990300",0.0557638133774035
"3364","BU02990301",0.252486211648103
"3365","BU02990400",0.0512339596771941
"3366","BU03010000",0.239385649846825
"3367","BU03010001",0.16003326394503
"3368","BU03010002",0.135792900108036
"3369","BU03010003",0.13900843215655
"3370","BU03010004",0.0916229965175809
"3371","BU03010100",0.0831523130635844
"3372","BU03010101",0.141865993877105
"3373","BU03010102",0.171396842801748
"3374","BU03010103",0.0955636952775698
"3375","BU03010104",0.0770706344975197
"3376","BU03010105",0.127136657741311
"3377","BU03010106",0.122730541620195
"3378","BU03010200",0.0613800105981596
"3379","BU03010201",0.0732218569363264
"3380","BU03010202",0.062289918838029
"3381","BU03010203",0.0633956117874116
"3382","BU03010300",0.0866280934417917
"3383","BU03010301",0.13036838926921
"3384","BU03010302",0.0869566103087659
"3385","BU03010303",0.0738837693595362
"3386","BU03010304",0.196334521998661
"3387","BU03010400",0.105305234150876
"3388","BU03010401",0.0977767781276131
"3389","BU03010402",0.132729140940579
"3390","BU03010403",0.0621798405712983
"3391","BU03010409",0.0923082041262977
"3392","BU03010500",0.11944637902069
"3393","BU03010501",0.0831612093075206
"3394","BU03010502",0.134022163363694
"3395","BU03010503",0.132463871590303
"3396","BU03010509",0.163598209121659
"3397","BU03020000",0.279020932859153
"3398","BU03020001",0.349109729215362
"3399","BU03020002",0.291686161500477
"3400","BU03020003",0.26528917265319
"3401","BU03020005",0.313349713854835
"3402","BU03020006",0.142690247699991
"3403","BU03020007",0.13302213744288
"3404","BU03020008",0.3284303981693
"3405","BU03020009",0.373047913524849
"3406","BU03020100",0.269203455367552
"3407","BU03020101",1.02170532365533
"3408","BU03020107",0.355878539507295
"3409","BU03020108",0.308588412246701
"3410","BU03020109",0.457546525425272
"3411","BU03030101",0.0297715507189571
"3412","BU03030102",0.0527542501856927
"3413","BU03030103",0.101836311451967
"3414","BU03030104",0.0668212578374288
"3415","BU03030105",0.132735967956042
"3416","BU03030210",0.106478200763741
"3417","BU03030211",0.128550630026361
"3418","BU03030212",0.0978848399277834
"3419","BU03030213",0.0408820173696432
"3420","BU03030320",0.106471023136648
"3421","BU03030321",0.0744052013313286
"3422","BU03030322",0.092827785586223
"3423","BU03030323",0.0226572602436245
"3424","BU03030324",0.0848808396290941
"3425","BU03030430",0.0858884630946147
"3426","BU03030431",0.111733355783077
"3427","BU03030432",0.0689542764351543
"3428","BU03030433",0.108787020059845
"3429","BU03030434",0.0932697150867191
"3430","BU03030435",0.0424784185074297
"3431","BU03030548",0.180525826540772
"3432","BU03030549",0.117277311247138
"3433","BU03030550",0.0960817418613995
"3434","BU03030601",0.0621798405712983
"3435","BU03030602",0.0148632319555295
"3436","BU03030603",0.0664975852589933
"3437","BU03030604",0.0385215362634139
"3438","BU03030605",0.059227676241502
"3439","BU03030606",0.0640784629185489
"3440","BU03030607",0.0675003980261121
"3441","BU03030608",0.0743263399016341
"3442","BU03030609",0.0746554436039575
"3443","BU03030620",0.0574633807483632
"3444","BU03030701",0.0888566130885735
"3445","BU03030702",0.0621798405712983
"3446","BU03030703",0.122657116578781
"3447","BU03030704",0.0621798405712983
"3448","BU03030705",0.0944761826517667
"3449","BU03030706",0.0776099464432787
"3450","BU03030707",0.077785287104602
"3451","BU03030708",0.0951282387584873
"3452","BU03030720",NA
"3453","BU03040000",0.0828266682516462
"3454","BU03040001",0.109334851396484
"3455","BU03040002",0.0738561835516894
"3456","BU03040007",0.0620200605539769
"3457","BU03040008",0.0182502470782817
"3458","BU03040009",0.0435652382957209
"3459","BU03040100",0.0948210287977078
"3460","BU03040101",0.138075823633797
"3461","BU03040102",0.0602237661379153
"3462","BU03040103",0.0653579178404965
"3463","BU03040104",0.0382952819587647
"3464","BU03040106",0.0248691516240788
"3465","BU03040107",0.0616723351930739
"3466","BU03040108",0.0388750197655309
"3467","BU03040109",0.0535489863547172
"3468","BU03040200",0.0794659410825572
"3469","BU03040201",0.111627713479532
"3470","BU03040202",0.0861990002179111
"3471","BU03040207",0.0750929100060735
"3472","BU03040208",0.0628554780229533
"3473","BU03040209",0.0364949764987878
"3474","BU03070100",0.119104054686839
"3475","BU03070101",0.13572919736998
"3476","BU03070102",0.13572919736998
"3477","BU03070103",0.135332373809061
"3478","BU03070104",0.105813193349969
"3479","BU03070105",0.102875735564616
"3480","BU03070106",0.158976638697448
"3481","BU03070107",0.233114179628645
"3482","BU03070108",0.111688108920674
"3483","BU03070200",0.273589536531302
"3484","BU03070202",0.334170677849543
"3485","BU03070204",0.334170677849543
"3486","BU03070205",0.297745416263752
"3487","BU03070206",0.509364717001637
"3488","BU03070300",0.219079336932157
"3489","BU03070301",0.241274036225987
"3490","BU03070302",0.425366379512574
"3491","BU03070303",0.531495330623793
"3492","BU03070304",0.25679994094023
"3493","BU03070305",0.272325845654473
"3494","BU03070306",0.293623769276205
"3495","BU03070307",0.49412872703938
"3496","BU03070401",0.15242725389482
"3497","BU03070402",0.119295983777564
"3498","BU03070403",0.0817006131148827
"3499","BU03070404",0.119900000841992
"3500","BU03070500",0.487357351468834
"3501","BU03070501",0.81410785878878
"3502","BU03070502",0.410906886748107
"3503","BU03070600",0.132057681407747
"3504","BU03070601",0.0713545075148809
"3505","BU03070603",0.111688108920674
"3506","BU03070700",0.0735009299571685
"3507","BU03070701",0.0932697150867191
"3508","BU03070702",0.0662252773145692
"3509","BU03070800",0.0385561044473989
"3510","BU03070801",0.0385561044473989
"3511","BU03070803",0.015544965864112
"3512","BU03070900",0.0505759427425169
"3513","BU03070902",0.0490674564764355
"3514","BU03070903",0.045371558207781
"3515","BU03070905",0.0498301325050333
"3516","BU03071000",0.0591485469183168
"3517","BU03071001",0.0589521850287831
"3518","BU03071002",0.0686309598041192
"3519","BU03071003",0.0587558231392495
"3520","BU03071004",0.063407303664906
"3521","BU03071100",0.0307146386995785
"3522","BU03071101",0.0611475175178788
"3523","BU03071201",0.0512396527415661
"3524","BU03071202",0.0217081640206164
"3525","BU03071300",0.0759932916128005
"3526","BU03071301",0.0922241620751844
"3527","BU03071302",0.110944973684315
"3528","BU03071400",0.112481756042512
"3529","BU03071401",0.0633956117874116
"3530","BU03071402",0.154436275713721
"3531","BU03071403",0.210681705312914
"3532","BU03071500",0.13572919736998
"3533","BU03071501",0.274677331741452
"3534","BU03071502",0.192757654893396
"3535","BU03071503",0.307658784148163
"3536","BU03071600",0.224894893092171
"3537","BU03071601",0.370799327912307
"3538","BU03071602",0.266059700018076
"3539","BU03071603",0.318844650447538
"3540","BU03071700",0.367129805046904
"3541","BU03071701",0.476253441665185
"3542","BU03071702",0.763882304710535
"3543","BU03071703",1.08778148222822
"3544","BU03071704",0.694500714901747
"3545","BU03071705",0.733732048971018
"3546","BU03071706",1.0755967218381
"3547","BU03071707",0.936969720871831
"3548","BU03071800",0.80591346981718
"3549","BU03071801",0.820594210221682
"3550","BU03071802",0.867164352737501
"3551","BU03071803",0.876841739109108
"3552","BU03071804",0.766481622395123
"3553","BU03071900",0.0798540609003245
"3554","BU03071901",0.0777247835502789
"3555","BU03071902",0.081621352611882
"3556","BU03071903",0.112533463819534
"3557","BU03071904",0.101916740711954
"3558","BU03071905",0.0528891254842507
"3559","BU03071906",0.0681135815388576
"3560","BU03072000",0.030343367373415
"3561","BU03072001",0.0370355655211241
"3562","BU03072002",0.030343367373415
"3563","BU03072003",0.0400083835618322
"3564","BU03072004",0.0376168992468858
"3565","BU03072005",0.0408510541491484
"3566","BU03072006",0.0473916939938254
"3567","BU03072100",0.0541468055991719
"3568","BU03072101",0.0535491434137319
"3569","BU03072102",0.0670869328580237
"3570","BU03072103",0.0485583973061513
"3571","BU03072104",0.0390550547171402
"3572","BU03072105",0.0400113539694402
"3573","BU03072106",0.0360616881225176
"3574","BU03072107",0.0331553537458164
"3575","BU03072108",0.0385769050909902
"3576","BU03072201",0.0385769050909902
"3577","BU03072300",0.0543231324909538
"3578","BU03072301",0.0557200649181331
"3579","BU03072400",0.0530035385037383
"3580","BU03072402",0.0832236245739769
"3581","BU03072403",0.063781031374538
"3582","BU03072404",0.0420394238903405
"3583","BU03072405",0.0400173001421118
"3584","BU03072407",0.0759456157182515
"3585","BU03072500",0.0376036616985088
"3586","BU03072501",0.0495969734320794
"3587","BU03072502",0.119753489007452
"3588","BU03072503",0.0711318145965172
"3589","BU03072504",0.101916740711954
"3590","BU03072505",0.0264995318489436
"3591","BU03072506",0.160066835081412
"3592","BU03072507",0.048727473579513
"3593","BU03072508",0.030343367373415
"3594","BU03072600",0.0926198396860428
"3595","BU03072601",0.0884008199295233
"3596","BU03072602",0.163407139203171
"3597","BU03072603",0.0710767689799361
"3598","BU03072700",0.0663286649014438
"3599","BU03072701",0.0316302485593411
"3600","BU03072709",0.067121239835879
"3601","BU03072800",0.0670904793836841
"3602","BU03072801",0.0620736265255527
"3603","BU03072802",0.0603184608506008
"3604","BU03072803",0.0662414209765862
"3605","BU03072804",0.0510833492098219
"3606","BU03072805",0.0265017749218218
"3607","BU03072806",0.0856012336142645
"3608","BU03072900",0.0640686790632427
"3609","BU03072901",0.125425281200289
"3610","BU03072902",0.0941240314409248
"3611","BU03073000",0.0670887055455764
"3612","BU03073001",0.0703734493447957
"3613","BU03073100",0.156726530959653
"3614","BU03073101",0.100733588444315
"3615","BU03073102",0.0630620035691314
"3616","BU03073103",0.0408532374965562
"3617","BU03073104",0.0559659954770134
"3618","BU03073108",0.0417220562910905
"3619","BU03080000",0.345158331335683
"3620","BU03080001",0.290925420063438
"3621","BU03080002",0.548146529825849
"3622","BU03080003",0.425531672263259
"3623","BU03080004",0.318819940307333
"3624","BU03080005",0.37196281916906
"3625","BU03080006",0.385667149084673
"3626","BU03080007",0.482511018606602
"3627","BU03080100",0.487911281052654
"3628","BU03080101",0.478155777867808
"3629","BU03080102",0.318058493925279
"3630","BU03080103",0.152684086343249
"3631","BU03080104",0.18245959751895
"3632","BU03080105",0.20149577790197
"3633","BU03080109",0.0428304477405997
"3634","BU03080200",0.470931924908645
"3635","BU03080201",0.415091624852583
"3636","BU03080300",0.176967024026547
"3637","BU03080301",0.358607404109918
"3638","BU03080309",0.331543109447807
"3639","BU03100001",0.0925686549716007
"3640","BU03100002",0.174494910571469
"3641","BU03100008",0.165592207443932
"3642","BU03100009",0.090296667417333
"3643","BU03100100",0.118027827790696
"3644","BU03100200",0.0954781251115934
"3645","BU03100201",0.122632287102826
"3646","BU03100209",0.11275331657369
"3647","BU03100300",0.376676040980878
"3648","BU03100309",0.159271388995479
"3649","BU03100400",0.166294544365954
"3650","BU03100401",0.043951171786803
"3651","BU03100402",0.234489570451255
"3652","BU03100500",0.115170764394652
"3653","BU03100501",0.0863124007248178
"3654","BU03100600",0.0469163581630988
"3655","BU03120000",0.0559584147722358
"3656","BU03120001",0.100921843579999
"3657","BU03120008",0.0798139741131885
"3658","BU03120009",0.0754410205054543
"3659","BU03120100",0.0773857283937975
"3660","BU03120109",0.0437093749989709
"3661","BU03120200",0.0425050259927334
"3662","BU03120209",0.037679490021854
"3663","BU03130001",0.046690942852044
"3664","BU03130002",0.0222217576416545
"3665","BU03130003",0.0235186443148491
"3666","BU03130004",0.0592580032106023
"3667","BU03130005",0.0604595269114141
"3668","BU03130006",0.0885911547496827
"3669","BU03130007",0.0226910955536991
"3670","BU03130008",0.0368329135180621
"3671","BU03130009",0.0244836233971332
"3672","BU03130011",0.0885911547496827
"3673","BU03170000",0.0861022382377606
"3674","BU03170001",0.0897436534356337
"3675","BU03170002",0.187196784011322
"3676","BU03170003",0.0682615067324369
"3677","BU03170004",0.0772510855740801
"3678","BU03170005",0.142334723905354
"3679","BU03170008",0.227520448728075
"3680","BU03170009",0.0594521244324288
"3681","BU03210101",0.0830459505981382
"3682","BU03210102",0.0675949691578546
"3683","BU03210103",0.0740087373731708
"3684","BU03210104",0.0601402284496121
"3685","BU03210105",0.0541056106136608
"3686","BU03210106",0.0670534691340559
"3687","BU03210107",0.0633243675887283
"3688","BU03210111",0.0794416941404421
"3689","BU03210112",0.0592762039461697
"3690","BU03210113",0.0728043909850383
"3691","BU03210114",0.0650925605337313
"3692","BU03210115",0.0605715649867157
"3693","BU03210116",0.066165090187798
"3694","BU03210120",0.0558351288601341
"3695","BU03210121",0.106041382383191
"3696","BU03210122",0.0775239730853586
"3697","BU03210123",0.0757642471219762
"3698","BU03210131",0.056126774116773
"3699","BU03210132",0.0514073488527337
"3700","BU03210133",0.0426760143199108
"3701","BU03210134",0.0525361840379555
"3702","BU03210135",0.0442925902537239
"3703","BU03210140",0.0490802918848574
"3704","BU03210151",0.0673485435367316
"3705","BU03210152",0.0605295072826406
"3706","BU03210153",0.0719940406189952
"3707","BU03210154",0.0885549219159442
"3708","BU03210155",0.0687104240096238
"3709","BU03210161",0.0791446322579101
"3710","BU03210171",0.0442813070844062
"3711","BU03210180",0.0631219146027447
"3712","BU03210201",0.0466348884382733
"3713","BU03210202",0.0295016781295534
"3714","BU03210203",0.0551010776087954
"3715","BU03210301",0.015544965864112
"3716","BU03210302",0.0466348884382733
"3717","BU03210303",0.0372405644252389
"3718","BU03210401",0.0221002398761561
"3719","BU03210402",0.0407526398417067
"3720","BU03270000",0.0408467003447674
"3721","BU03270001",0.0589389588621553
"3722","BU03270002",0.0619174350247382
"3723","BU03270003",0.101804997771231
"3724","BU03270004",0.0408467003447674
"3725","BU03270005",0.044353105668296
"3726","BU03270006",0.0730790517197634
"3727","BU03270007",0.0544352104353234
"3728","BU03270008",0.0405603470915125
"3729","BU03270009",0.0604451268335099
"3730","BU03270100",0.0609604628715335
"3731","BU03270101",0.0752780147177789
"3732","BU03270102",0.0710742650543775
"3733","BU03270103",0.0794817643811804
"3734","BU03270104",0.0794817643811804
"3735","BU03270105",0.085072861883347
"3736","BU03270106",0.0739318234976299
"3737","BU03270107",0.0570221453382008
"3738","BU03270108",0.0816122306164354
"3739","BU03270109",0.102325805127764
"3740","BU03270200",0.400470741086494
"3741","BU03270201",0.0385145957288109
"3742","BU03270209",0.479852453252007
"3743","BU03270300",0.0385284182753486
"3744","BU03270309",0.0637967142796018
"3745","BU03270400",0.0552950605117734
"3746","BU03270500",0.0732042590967895
"3747","BU03270501",0.0864179610241974
"3748","BU03310000",0.0408337412756638
"3749","BU03310001",0.0454402348499335
"3750","BU03310002",0.040834457222469
"3751","BU03310003",0.0462953550106948
"3752","BU03310004",0.026471731305041
"3753","BU03310005",0.0147465486557334
"3754","BU03310006",0.0255763510215343
"3755","BU03310007",0.0355108523241372
"3756","BU03310008",0.0370240027523294
"3757","BU03310009",0.0369394008227131
"3758","BU03310010",0.0402865553324814
"3759","BU03310019",0.0250544778424484
"3760","BU03310020",3.10601043111672e-18
"3761","BU03310029",0.0123384612096824
"3762","BU03350000",0.0590023873070569
"3763","BU03350001",0.0481671917576448
"3764","BU03350100",0.0502305145337697
"3765","BU03350101",0.0443111668027605
"3766","BU03350102",0.039663295175074
"3767","BU03350103",0.0246402689572916
"3768","BU03350108",0.0706938816532524
"3769","BU03350109",0.0436480612228544
"3770","BU03350200",0.0636482895836091
"3771","BU03350201",0.0484728586251078
"3772","BU03350202",0.0590496876577272
"3773","BU03350209",0.0355108420856255
